Id,SalePrice
1461,121215.10929614631
1462,147591.84801484924
1463,186722.05288721807
1464,187906.67606039066
1465,222710.49107461562
1466,185593.91401168657
1467,166800.77708271472
1468,179664.83970791707
1469,174555.1885528951
1470,131978.28496558685
1471,177925.02189501142
1472,95208.58252973994
1473,100928.35522874165
1474,149033.21943762898
1475,105788.57109792111
1476,303521.4554035221
1477,257630.7977179531
1478,265012.02263172064
1479,277194.3597509172
1480,337119.3581226687
1481,288131.02650405467
1482,234673.87159816083
1483,182923.99276302662
1484,165607.6450685165
1485,173100.21177308727
1486,195283.3642777973
1487,296260.2689533988
1488,235119.40109857311
1489,195133.03268837184
1490,215976.3925232459
1491,196751.1371255964
1492,111755.98905936116
1493,171086.76490395563
1494,286210.73015457066
1495,275300.79754890734
1496,217703.14798387839
1497,205137.49902877444
1498,183340.69121357054
1499,183403.94893492758
1500,185460.00783197163
1501,199566.04733230546
1502,174339.48685907293
1503,234963.2223440581
1504,223209.87843470834
1505,212521.54988055583
1506,201130.41529023508
1507,236707.11507260287
1508,201483.35491206963
1509,172883.87091901852
1510,154979.0313570085
1511,153208.63300626958
1512,171983.77465887973
1513,175007.5633638138
1514,132900.34572750656
1515,206715.24270822853
1516,155652.15370292217
1517,136981.47144445824
1518,145382.73016135627
1519,189507.16200507572
1520,135165.69285562122
1521,138988.58314883476
1522,167907.90897991927
1523,134879.16480308678
1524,121814.51857169019
1525,118257.1012847349
1526,126633.88347134134
1527,109914.48898175452
1528,125931.55339442426
1529,148177.3525321344
1530,169880.04739899095
1531,137988.89635358052
1532,87829.66861301893
1533,151826.85714409454
1534,120873.7481222502
1535,149598.108772357
1536,115170.20915808575
1537,104155.04594476894
1538,123820.52694327524
1539,153518.2527544722
1540,125634.23704252671
1541,137379.5233890647
1542,155160.71187230712
1543,168608.84557355568
1544,95488.23963639513
1545,119279.36571027152
1546,133713.68396054534
1547,142244.80547502777
1548,139037.7778520449
1549,123891.96745274588
1550,150597.89031903958
1551,110107.91403639829
1552,162167.49748381507
1553,116056.25878083194
1554,112359.04950162536
1555,199296.74447138095
1556,142302.91911566304
1557,111623.71798892738
1558,98127.16164332349
1559,121181.36227285443
1560,112188.66256158147
1561,135153.3597813337
1562,113268.87845226284
1563,112559.5199045306
1564,158431.5499607157
1565,151665.7793726679
1566,205479.73394220276
1567,97053.79466450308
1568,226926.66106650466
1569,132858.5247802902
1570,105896.63343980443
1571,133295.81033928692
1572,115697.47227003425
1573,181387.13898330182
1574,139145.0271214298
1575,180572.21758675156
1576,222055.72612482077
1577,191452.89709417615
1578,132642.03539077053
1579,161933.70693970937
1580,205582.8644231325
1581,151164.50790421618
1582,147376.89119570842
1583,249603.5268226508
1584,226471.94583014492
1585,160848.4318761006
1586,72375.93228282966
1587,98477.61053615622
1588,127384.77441310976
1589,118345.35429243185
1590,118236.82030345546
1591,92656.60755078029
1592,118584.51826006174
1593,110258.11946676392
1594,142806.57090360438
1595,129535.51658834284
1596,221010.5602861764
1597,206608.0846445365
1598,215285.36181611847
1599,129371.21224412788
1600,140070.5410462073
1601,70787.02667179005
1602,90983.70019629784
1603,71241.7784683602
1604,234415.8432488311
1605,214207.02080692258
1606,161748.2469899319
1607,179785.83455445617
1608,221840.33851025486
1609,206056.9558368288
1610,202342.07047516806
1611,160369.35204576934
1612,185576.16330649238
1613,179844.46572866105
1614,99018.74815168371
1615,83870.41565036308
1616,84001.3918393068
1617,96225.17914111447
1618,120193.98959028115
1619,138530.0287548243
1620,193905.82799483603
1621,158324.69966644468
1622,150845.54046731722
1623,199337.7973661502
1624,194681.3400709415
1625,117888.59558460396
1626,169943.8992271237
1627,186324.2579835197
1628,236759.5321738827
1629,178665.31425649254
1630,311668.1997972666
1631,235110.11338585615
1632,251700.60987752676
1633,168740.76109642675
1634,188564.37130034668
1635,177556.04424831877
1636,166592.612306159
1637,192439.33634622814
1638,199891.11067365576
1639,190606.95150300814
1640,235208.8289469881
